,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_stemmed,body_text_lemmatized
4591,ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,I had a good time too Its nice to do something a bit different with my weekends for a change See ya soon,"['i', 'had', 'a', 'good', 'time', 'too', 'its', 'nice', 'to', 'do', 'something', 'a', 'bit', 'different', 'with', 'my', 'weekends', 'for', 'a', 'change', 'see', 'ya', 'soon']","['good', 'time', 'nice', 'something', 'bit', 'different', 'weekends', 'change', 'see', 'ya', 'soon']","['good', 'time', 'nice', 'someth', 'bit', 'differ', 'weekend', 'chang', 'see', 'ya', 'soon']","['good', 'time', 'nice', 'something', 'bit', 'different', 'weekend', 'change', 'see', 'ya', 'soon']"
4592,ham,Yo sorry was in the shower sup,Yo sorry was in the shower sup,"['yo', 'sorry', 'was', 'in', 'the', 'shower', 'sup']","['yo', 'sorry', 'shower', 'sup']","['yo', 'sorri', 'shower', 'sup']","['yo', 'sorry', 'shower', 'sup']"
4593,ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",Carlos is down but I have to pick it up from him so Ill swing by usf in a little bit,"['carlos', 'is', 'down', 'but', 'i', 'have', 'to', 'pick', 'it', 'up', 'from', 'him', 'so', 'ill', 'swing', 'by', 'usf', 'in', 'a', 'little', 'bit']","['carlos', 'pick', 'ill', 'swing', 'usf', 'little', 'bit']","['carlo', 'pick', 'ill', 'swing', 'usf', 'littl', 'bit']","['carlos', 'pick', 'ill', 'swing', 'usf', 'little', 'bit']"
4594,ham,Full heat pa:-) i have applyed oil pa.,Full heat pa i have applyed oil pa,"['full', 'heat', 'pa', 'i', 'have', 'applyed', 'oil', 'pa']","['full', 'heat', 'pa', 'applyed', 'oil', 'pa']","['full', 'heat', 'pa', 'appli', 'oil', 'pa']","['full', 'heat', 'pa', 'applyed', 'oil', 'pa']"
4595,ham,I'm stuck in da middle of da row on da right hand side of da lt... ,Im stuck in da middle of da row on da right hand side of da lt ,"['im', 'stuck', 'in', 'da', 'middle', 'of', 'da', 'row', 'on', 'da', 'right', 'hand', 'side', 'of', 'da', 'lt', '']","['im', 'stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt', '']","['im', 'stuck', 'da', 'middl', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt', '']","['im', 'stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt', '']"
4596,ham,Have you laid your airtel line to rest?,Have you laid your airtel line to rest,"['have', 'you', 'laid', 'your', 'airtel', 'line', 'to', 'rest']","['laid', 'airtel', 'line', 'rest']","['laid', 'airtel', 'line', 'rest']","['laid', 'airtel', 'line', 'rest']"
4597,ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,"['hi', 'did', 'u', 'decide', 'wot', '2', 'get', '4', 'his', 'bday', 'if', 'not', 'ill', 'prob', 'jus', 'get', 'him', 'a', 'voucher', 'frm', 'virgin', 'or', 'sumfing', '']","['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing', '']","['hi', 'u', 'decid', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'ju', 'get', 'voucher', 'frm', 'virgin', 'sumf', '']","['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing', '']"
4598,spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,FreeMsg Txt CALL to No 86888  claim your reward of 3 hours talk time to use from your phone now Subscribe6GBPmnth inc 3hrs 16 stoptxtStop,"['freemsg', 'txt', 'call', 'to', 'no', '86888', 'claim', 'your', 'reward', 'of', '3', 'hours', 'talk', 'time', 'to', 'use', 'from', 'your', 'phone', 'now', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop']","['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hours', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop']","['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hour', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hr', '16', 'stoptxtstop']","['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hour', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop']"
4599,ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",Hey j r u feeling any better hopeSo hunny i amnow feelin ill  ithink i may have tonsolitusaswell damn iam layin in bedreal bored lotsof luv me xxxx,"['hey', 'j', 'r', 'u', 'feeling', 'any', 'better', 'hopeso', 'hunny', 'i', 'amnow', 'feelin', 'ill', 'ithink', 'i', 'may', 'have', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'in', 'bedreal', 'bored', 'lotsof', 'luv', 'me', 'xxxx']","['hey', 'j', 'r', 'u', 'feeling', 'better', 'hopeso', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'luv', 'xxxx']","['hey', 'j', 'r', 'u', 'feel', 'better', 'hopeso', 'hunni', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswel', 'damn', 'iam', 'layin', 'bedreal', 'bore', 'lotsof', 'luv', 'xxxx']","['hey', 'j', 'r', 'u', 'feeling', 'better', 'hopeso', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'luv', 'xxxx']"
4600,ham,And I don't plan on staying the night but I prolly won't be back til late,And I dont plan on staying the night but I prolly wont be back til late,"['and', 'i', 'dont', 'plan', 'on', 'staying', 'the', 'night', 'but', 'i', 'prolly', 'wont', 'be', 'back', 'til', 'late']","['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']","['dont', 'plan', 'stay', 'night', 'prolli', 'wont', 'back', 'til', 'late']","['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']"
4601,ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,THANX 4 PUTTIN DA FONE DOWN ON ME,"['thanx', '4', 'puttin', 'da', 'fone', 'down', 'on', 'me']","['thanx', '4', 'puttin', 'da', 'fone']","['thanx', '4', 'puttin', 'da', 'fone']","['thanx', '4', 'puttin', 'da', 'fone']"
4602,ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",I need an 8th but Im off campus atm could I pick up in an hour or two,"['i', 'need', 'an', '8th', 'but', 'im', 'off', 'campus', 'atm', 'could', 'i', 'pick', 'up', 'in', 'an', 'hour', 'or', 'two']","['need', '8th', 'im', 'campus', 'atm', 'could', 'pick', 'hour', 'two']","['need', '8th', 'im', 'campu', 'atm', 'could', 'pick', 'hour', 'two']","['need', '8th', 'im', 'campus', 'atm', 'could', 'pick', 'hour', 'two']"
4603,ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",Oh Haha Den we shld had went today too Gee nvm la Kaiez i dun mind goin jazz oso Scared hiphop open cant catch up ,"['oh', 'haha', 'den', 'we', 'shld', 'had', 'went', 'today', 'too', 'gee', 'nvm', 'la', 'kaiez', 'i', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch', 'up', '']","['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch', '']","['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scare', 'hiphop', 'open', 'cant', 'catch', '']","['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch', '']"
4604,ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,Been running but only managed 5 minutes and then needed oxygen Might have to resort to the roller option,"['been', 'running', 'but', 'only', 'managed', '5', 'minutes', 'and', 'then', 'needed', 'oxygen', 'might', 'have', 'to', 'resort', 'to', 'the', 'roller', 'option']","['running', 'managed', '5', 'minutes', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']","['run', 'manag', '5', 'minut', 'need', 'oxygen', 'might', 'resort', 'roller', 'option']","['running', 'managed', '5', 'minute', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']"
4605,ham,We live in the next  &lt;#&gt; mins,We live in the next  ltgt mins,"['we', 'live', 'in', 'the', 'next', 'ltgt', 'mins']","['live', 'next', 'ltgt', 'mins']","['live', 'next', 'ltgt', 'min']","['live', 'next', 'ltgt', 'min']"
4606,ham,Y de asking like this.,Y de asking like this,"['y', 'de', 'asking', 'like', 'this']","['de', 'asking', 'like']","['de', 'ask', 'like']","['de', 'asking', 'like']"
4607,ham,Just glad to be talking to you.,Just glad to be talking to you,"['just', 'glad', 'to', 'be', 'talking', 'to', 'you']","['glad', 'talking']","['glad', 'talk']","['glad', 'talking']"
4608,ham,Wat time ü finish?,Wat time ü finish,"['wat', 'time', 'ü', 'finish']","['wat', 'time', 'ü', 'finish']","['wat', 'time', 'ü', 'finish']","['wat', 'time', 'ü', 'finish']"
4609,ham,Sorry da. I gone mad so many pending works what to do.,Sorry da I gone mad so many pending works what to do,"['sorry', 'da', 'i', 'gone', 'mad', 'so', 'many', 'pending', 'works', 'what', 'to', 'do']","['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'works']","['sorri', 'da', 'gone', 'mad', 'mani', 'pend', 'work']","['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'work']"
4610,ham,How much you got for cleaning,How much you got for cleaning,"['how', 'much', 'you', 'got', 'for', 'cleaning']","['much', 'got', 'cleaning']","['much', 'got', 'clean']","['much', 'got', 'cleaning']"
4611,ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,hows my favourite person today r u workin hard couldnt sleep again last nite nearly rang u at 430,"['hows', 'my', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'again', 'last', 'nite', 'nearly', 'rang', 'u', 'at', '430']","['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '430']","['how', 'favourit', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearli', 'rang', 'u', '430']","['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '430']"
4612,spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,Sunshine Quiz Win a super Sony DVD recorder if you canname the capital of Australia Text MQUIZ to 82277 B,"['sunshine', 'quiz', 'win', 'a', 'super', 'sony', 'dvd', 'recorder', 'if', 'you', 'canname', 'the', 'capital', 'of', 'australia', 'text', 'mquiz', 'to', '82277', 'b']","['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b']","['sunshin', 'quiz', 'win', 'super', 'soni', 'dvd', 'record', 'cannam', 'capit', 'australia', 'text', 'mquiz', '82277', 'b']","['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b']"
4613,ham,Ü called dad oredi...,Ü called dad oredi,"['ü', 'called', 'dad', 'oredi']","['ü', 'called', 'dad', 'oredi']","['ü', 'call', 'dad', 'oredi']","['ü', 'called', 'dad', 'oredi']"
4614,ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,Good do you think you could send me some pix I would love to see your top and bottom,"['good', 'do', 'you', 'think', 'you', 'could', 'send', 'me', 'some', 'pix', 'i', 'would', 'love', 'to', 'see', 'your', 'top', 'and', 'bottom']","['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']","['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']","['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']"
4615,ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,Nvm Im going to wear my sport shoes anyway Im going to be late leh,"['nvm', 'im', 'going', 'to', 'wear', 'my', 'sport', 'shoes', 'anyway', 'im', 'going', 'to', 'be', 'late', 'leh']","['nvm', 'im', 'going', 'wear', 'sport', 'shoes', 'anyway', 'im', 'going', 'late', 'leh']","['nvm', 'im', 'go', 'wear', 'sport', 'shoe', 'anyway', 'im', 'go', 'late', 'leh']","['nvm', 'im', 'going', 'wear', 'sport', 'shoe', 'anyway', 'im', 'going', 'late', 'leh']"
4616,ham,"Sorry, I'll call later In meeting.",Sorry Ill call later In meeting,"['sorry', 'ill', 'call', 'later', 'in', 'meeting']","['sorry', 'ill', 'call', 'later', 'meeting']","['sorri', 'ill', 'call', 'later', 'meet']","['sorry', 'ill', 'call', 'later', 'meeting']"
4617,ham,THIS IS A LONG FUCKIN SHOWR,THIS IS A LONG FUCKIN SHOWR,"['this', 'is', 'a', 'long', 'fuckin', 'showr']","['long', 'fuckin', 'showr']","['long', 'fuckin', 'showr']","['long', 'fuckin', 'showr']"
4618,ham,"Received, understood n acted upon!",Received understood n acted upon,"['received', 'understood', 'n', 'acted', 'upon']","['received', 'understood', 'n', 'acted', 'upon']","['receiv', 'understood', 'n', 'act', 'upon']","['received', 'understood', 'n', 'acted', 'upon']"
4619,ham,They finally came to fix the ceiling.,They finally came to fix the ceiling,"['they', 'finally', 'came', 'to', 'fix', 'the', 'ceiling']","['finally', 'came', 'fix', 'ceiling']","['final', 'came', 'fix', 'ceil']","['finally', 'came', 'fix', 'ceiling']"
4620,ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",U need my presnts always bcz U cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha That mns prabha isLOVE Got it Dont mis me,"['u', 'need', 'my', 'presnts', 'always', 'bcz', 'u', 'cant', 'mis', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'that', 'mns', 'prabha', 'islove', 'got', 'it', 'dont', 'mis', 'me']","['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mis', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mns', 'prabha', 'islove', 'got', 'dont', 'mis']","['u', 'need', 'presnt', 'alway', 'bcz', 'u', 'cant', 'mi', 'love', 'jeevithathil', 'irulina', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mn', 'prabha', 'islov', 'got', 'dont', 'mi']","['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mi', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mn', 'prabha', 'islove', 'got', 'dont', 'mi']"
4621,ham,Jus finish blowing my hair. U finish dinner already?,Jus finish blowing my hair U finish dinner already,"['jus', 'finish', 'blowing', 'my', 'hair', 'u', 'finish', 'dinner', 'already']","['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already']","['ju', 'finish', 'blow', 'hair', 'u', 'finish', 'dinner', 'alreadi']","['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already']"
4622,ham,I'm on the bus. Love you,Im on the bus Love you,"['im', 'on', 'the', 'bus', 'love', 'you']","['im', 'bus', 'love']","['im', 'bu', 'love']","['im', 'bus', 'love']"
4623,ham,Lol ... I knew that .... I saw him in the dollar store,Lol  I knew that  I saw him in the dollar store,"['lol', 'i', 'knew', 'that', 'i', 'saw', 'him', 'in', 'the', 'dollar', 'store']","['lol', 'knew', 'saw', 'dollar', 'store']","['lol', 'knew', 'saw', 'dollar', 'store']","['lol', 'knew', 'saw', 'dollar', 'store']"
4624,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,Please call our customer service representative on 0800 169 6031 between 10am9pm as you have WON a guaranteed £1000 cash or £5000 prize,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', '0800', '169', '6031', 'between', '10am9pm', 'as', 'you', 'have', 'won', 'a', 'guaranteed', '1000', 'cash', 'or', '5000', 'prize']","['please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'guaranteed', '1000', 'cash', '5000', 'prize']","['pleas', 'call', 'custom', 'servic', 'repres', '0800', '169', '6031', '10am9pm', 'guarante', '1000', 'cash', '5000', 'prize']","['please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'guaranteed', '1000', 'cash', '5000', 'prize']"
4625,spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,Todays Voda numbers ending with 7634 are selected to receive a £350 reward If you have a match please call 08712300220 quoting claim code 7684 standard rates apply,"['todays', 'voda', 'numbers', 'ending', 'with', '7634', 'are', 'selected', 'to', 'receive', 'a', '350', 'reward', 'if', 'you', 'have', 'a', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rates', 'apply']","['todays', 'voda', 'numbers', 'ending', '7634', 'selected', 'receive', '350', 'reward', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rates', 'apply']","['today', 'voda', 'number', 'end', '7634', 'select', 'receiv', '350', 'reward', 'match', 'pleas', 'call', '08712300220', 'quot', 'claim', 'code', '7684', 'standard', 'rate', 'appli']","['today', 'voda', 'number', 'ending', '7634', 'selected', 'receive', '350', 'reward', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rate', 'apply']"
4626,ham,Only saturday and sunday holiday so its very difficult:),Only saturday and sunday holiday so its very difficult,"['only', 'saturday', 'and', 'sunday', 'holiday', 'so', 'its', 'very', 'difficult']","['saturday', 'sunday', 'holiday', 'difficult']","['saturday', 'sunday', 'holiday', 'difficult']","['saturday', 'sunday', 'holiday', 'difficult']"
4627,ham,Everybody had fun this evening. Miss you.,Everybody had fun this evening Miss you,"['everybody', 'had', 'fun', 'this', 'evening', 'miss', 'you']","['everybody', 'fun', 'evening', 'miss']","['everybodi', 'fun', 'even', 'miss']","['everybody', 'fun', 'evening', 'miss']"
4628,ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",Got hella gas money want to go on a grand nature adventure with galileo in a little bit,"['got', 'hella', 'gas', 'money', 'want', 'to', 'go', 'on', 'a', 'grand', 'nature', 'adventure', 'with', 'galileo', 'in', 'a', 'little', 'bit']","['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']","['got', 'hella', 'ga', 'money', 'want', 'go', 'grand', 'natur', 'adventur', 'galileo', 'littl', 'bit']","['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']"
